,pred_target,semitone,lowlevel.average_loudness,lowlevel.dissonance.mean,lowlevel.dissonance.stdev,lowlevel.dynamic_complexity,lowlevel.hfc.mean,lowlevel.hfc.stdev,lowlevel.loudness_ebu128.integrated,lowlevel.loudness_ebu128.loudness_range,lowlevel.loudness_ebu128.momentary.mean,lowlevel.loudness_ebu128.momentary.stdev,lowlevel.loudness_ebu128.short_term.mean,lowlevel.loudness_ebu128.short_term.stdev,lowlevel.melbands_crest.mean,lowlevel.melbands_crest.stdev,lowlevel.melbands_flatness_db.mean,lowlevel.melbands_flatness_db.stdev,lowlevel.melbands_kurtosis.mean,lowlevel.melbands_kurtosis.stdev,lowlevel.melbands_skewness.mean,lowlevel.melbands_skewness.stdev,lowlevel.melbands_spread.mean,lowlevel.melbands_spread.stdev,lowlevel.pitch_salience.mean,lowlevel.pitch_salience.stdev,lowlevel.spectral_centroid.mean,lowlevel.spectral_centroid.stdev,lowlevel.spectral_complexity.mean,lowlevel.spectral_complexity.stdev,lowlevel.spectral_decrease.mean,lowlevel.spectral_decrease.stdev,lowlevel.spectral_energy.mean,lowlevel.spectral_energy.stdev,lowlevel.spectral_energyband_high.mean,lowlevel.spectral_energyband_high.stdev,lowlevel.spectral_energyband_low.mean,lowlevel.spectral_energyband_low.stdev,lowlevel.spectral_energyband_middle_high.mean,lowlevel.spectral_energyband_middle_high.stdev,lowlevel.spectral_energyband_middle_low.mean,lowlevel.spectral_energyband_middle_low.stdev,lowlevel.spectral_entropy.mean,lowlevel.spectral_entropy.stdev,lowlevel.spectral_flux.mean,lowlevel.spectral_flux.stdev,lowlevel.spectral_kurtosis.mean,lowlevel.spectral_kurtosis.stdev,lowlevel.spectral_rms.mean,lowlevel.spectral_rms.stdev,lowlevel.spectral_rolloff.mean,lowlevel.spectral_rolloff.stdev,lowlevel.spectral_skewness.mean,lowlevel.spectral_skewness.stdev,lowlevel.spectral_spread.mean,lowlevel.spectral_spread.stdev,lowlevel.spectral_strongpeak.mean,lowlevel.spectral_strongpeak.stdev
10,0,49.0,0.9736500382423401,0.3662928342819214,0.062251005321741104,3.1959803104400635,13.415505409240723,6.124810695648193,-23.485095977783203,1.6040821075439453,-24.623207092285156,4.567162036895752,-23.758895874023438,0.5835686326026917,27.543134689331055,3.3182897567749023,0.38963162899017334,0.08530733734369278,87.73053741455078,497.1836242675781,4.635531425476074,6.281863689422607,6.530583381652832,2.260873556137085,0.43798378109931946,0.11137872189283371,553.7420043945312,157.93606567382812,7.949253559112549,2.851627826690674,-7.71580577207942e-09,3.6590628305077644e-09,0.03033798187971115,0.014361047185957432,8.246243669418618e-05,4.447812898433767e-05,8.931946649681777e-05,8.69731156853959e-05,0.0026904726400971413,0.0011665559140965343,0.02743026614189148,0.013302646577358246,5.762825012207031,0.7615070343017578,0.010626260191202164,0.006458483636379242,10.89651107788086,35.23434829711914,0.0051299710758030415,0.0018114751437678933,513.2596435546875,133.62313842773438,1.920061469078064,1.8868261575698853,2690765.75,936008.0,1.1704983711242676,0.42141517996788025
11,0,49.0,0.9724204540252686,0.3673313558101654,0.059719353914260864,3.2346060276031494,11.890960693359375,5.6394829750061035,-20.938508987426758,1.6966667175292969,-22.069299697875977,4.507863521575928,-21.25180435180664,0.6199721693992615,27.779314041137695,3.14933443069458,0.3939882218837738,0.0773211345076561,75.67291259765625,393.9084777832031,4.861321449279785,5.485057830810547,4.841310024261475,2.0067081451416016,0.4258327782154083,0.10629856586456299,530.71435546875,208.93804931640625,7.808955192565918,2.9278745651245117,-7.55752793679676e-09,3.698654271744317e-09,0.029602352529764175,0.014468038454651833,5.5520904425065964e-05,3.878837378579192e-05,5.5781918490538374e-05,5.341771975508891e-05,0.0017094023060053587,0.0007838179008103907,0.027755608782172203,0.01372881792485714,5.838651657104492,0.7750130891799927,0.010205053724348545,0.006426739972084761,8.976462364196777,27.941083908081055,0.005057065282016993,0.001818365417420864,513.8381958007812,132.3722686767578,1.7623631954193115,1.621741771697998,2798213.75,1197263.875,1.1718130111694336,0.43435314297676086
12,0,50.0,0.8665663599967957,0.37071630358695984,0.06992564350366592,6.105736255645752,13.966329574584961,11.415496826171875,-29.527429580688477,5.225139617919922,-33.281829833984375,8.1769437789917,-30.567020416259766,1.8551487922668457,23.272268295288086,5.579854965209961,0.36363324522972107,0.13914617896080017,474.8253479003906,2424.9501953125,5.395688056945801,16.446245193481445,17.326904296875,8.083991050720215,0.5163541436195374,0.16369809210300446,850.9310302734375,275.43292236328125,8.029333114624023,3.9580063819885254,-4.507900275285692e-09,3.4990708108750823e-09,0.018280571326613426,0.014235025271773338,3.250399458920583e-05,3.0040913770790212e-05,0.00025298091350123286,0.00022172815806698054,0.00743973720818758,0.006309062708169222,0.010433776304125786,0.008102506399154663,5.819067478179932,0.8438714146614075,0.009925439022481441,0.005239899270236492,18.0076961517334,21.959762573242188,0.0037990424316376448,0.001844444079324603,1009.76123046875,451.483642578125,2.6493000984191895,1.7268418073654175,2722921.25,1700034.5,1.0110281705856323,0.5488030314445496
13,0,50.0,0.8520901203155518,0.40457406640052795,0.07633775472640991,6.096474647521973,12.296243667602539,10.459479331970215,-27.27022361755371,5.489070892333984,-31.021896362304688,8.194292068481445,-28.411863327026367,1.9370793104171753,26.346595764160156,4.59798002243042,0.3465443253517151,0.13878746330738068,332.256103515625,1717.704345703125,5.337658405303955,13.710750579833984,17.663846969604492,9.135416030883789,0.4463985562324524,0.13684237003326416,1029.4957275390625,384.43353271484375,9.082666397094727,4.602153778076172,-3.864927933250328e-09,3.0329248001947917e-09,0.015702398493885994,0.012386048212647438,4.685208841692656e-05,5.7591183576732874e-05,0.00016020207840483636,0.0001404489012202248,0.004784276708960533,0.004222054500132799,0.010630999691784382,0.008244306780397892,5.930461406707764,0.8871216177940369,0.00951096136122942,0.0056844656355679035,17.6256046295166,24.192859649658203,0.003510256065055728,0.001731333788484335,1370.141845703125,728.7872924804688,2.422041654586792,1.8689380884170532,2781759.0,1388640.75,1.0442419052124023,0.5594978332519531
14,0,51.0,0.9367207288742065,0.39664995670318604,0.06216775253415108,5.7325215339660645,23.159948348999023,13.74289321899414,-28.592849731445312,2.0060367584228516,-31.48418426513672,8.380683898925781,-28.493549346923828,0.8756967782974243,15.959868431091309,8.766484260559082,0.3537696599960327,0.11687128990888596,2333.653076171875,10771.7509765625,10.942375183105469,37.30386734008789,18.4791316986084,7.577166557312012,0.523739218711853,0.17882917821407318,885.3331909179688,214.7710418701172,7.563467502593994,3.2374751567840576,-6.764182991503276e-09,3.987731478360956e-09,0.027630168944597244,0.01629246585071087,4.19662355852779e-05,2.4964692784124054e-05,0.0004342386673670262,0.0004387098888400942,0.01285515632480383,0.007880478166043758,0.014030315913259983,0.008350910618901253,6.089558124542236,0.7583210468292236,0.015008470043540001,0.007185079623013735,16.282487869262695,10.990059852600098,0.004791388753801584,0.0019997190684080124,1084.7274169921875,432.1373596191406,2.649827241897583,0.9337704181671143,3011115.0,2016183.25,1.8932369947433472,1.9515879154205322
15,0,51.0,0.9476326107978821,0.4238174557685852,0.05413474887609482,5.730227947235107,30.30553436279297,16.132884979248047,-25.703500747680664,1.7268352508544922,-28.634098052978516,8.815671920776367,-25.60335350036621,0.7680078148841858,16.714067459106445,8.38765811920166,0.33138948678970337,0.11143360286951065,1403.2003173828125,6805.3330078125,8.466350555419922,29.635726928710938,23.790538787841797,9.86311149597168,0.5207445621490479,0.17291976511478424,1188.1947021484375,305.5327453613281,8.900928497314453,3.8295016288757324,-6.975195532277212e-09,3.830717520969529e-09,0.029074743390083313,0.01590917259454727,6.821426359238103e-05,4.742191595141776e-05,0.0003282649558968842,0.0003305849386379123,0.018634244799613953,0.010116718709468842,0.00982277374714613,0.005748755298554897,6.22774600982666,0.7024245262145996,0.01592918485403061,0.007730832323431969,12.711108207702637,9.627944946289062,0.0049202218651771545,0.002038876060396433,1262.9290771484375,524.879150390625,2.1901021003723145,0.8623591661453247,2865664.0,1757738.25,4.974973201751709,2.383985996246338
16,0,52.0,0.9518291354179382,0.4491542875766754,0.031939148902893066,4.769100666046143,25.381141662597656,13.081244468688965,-26.73883628845215,3.1426124572753906,-28.750093460083008,6.782637596130371,-26.932924270629883,1.1662027835845947,18.84235191345215,6.57001256942749,0.30430126190185547,0.11117542535066605,1053.2650146484375,4869.51123046875,7.373175621032715,24.9526424407959,33.701263427734375,11.988463401794434,0.5006998181343079,0.14275279641151428,1669.177734375,467.83837890625,9.84615421295166,3.555980920791626,-4.977200873668153e-09,2.645229146835959e-09,0.021087180823087692,0.011155924759805202,7.869464025134221e-05,3.8995050999801606e-05,0.00017610509530641139,0.00020937858789693564,0.011312422342598438,0.005831045564264059,0.009474101476371288,0.005472568795084953,6.058330059051514,0.5296373963356018,0.01178622618317604,0.0058620828203856945,12.054323196411133,6.253818988800049,0.004251757171005011,0.0015796972438693047,2199.700927734375,768.2678833007812,1.8022650480270386,0.630306601524353,2718179.0,1624010.375,1.1184148788452148,0.4819803237915039
17,0,52.0,0.961749792098999,0.46462976932525635,0.025043757632374763,4.661750316619873,29.23511505126953,14.038362503051758,-23.282106399536133,2.2484912872314453,-25.353464126586914,7.174376487731934,-23.32876968383789,0.8459961414337158,13.518378257751465,8.439390182495117,0.2633809447288513,0.11147060245275497,679.5641479492188,2998.461669921875,5.56630277633667,20.52908706665039,46.426639556884766,16.205049514770508,0.5729109644889832,0.16589060425758362,2034.4859619140625,532.1337280273438,10.940828323364258,3.9891936779022217,-3.820872951365573e-09,1.8882482244464427e-09,0.017072539776563644,0.00838450063019991,0.00020203727763146162,0.00010257151006953791,0.00011353950685588643,0.00013197593216318637,0.012816746719181538,0.006210398394614458,0.003958964720368385,0.0022849407978355885,6.2166595458984375,0.5172144174575806,0.011361614800989628,0.005661619361490011,11.561015129089355,5.726208209991455,0.003833954920992255,0.0013989064609631896,2373.882080078125,809.8870849609375,1.7361429929733276,0.5125323534011841,2507981.75,1633150.5,4.865828037261963,2.783747911453247
18,0,53.0,0.9726048707962036,0.4112120270729065,0.04929790273308754,5.035402774810791,18.970455169677734,10.84123420715332,-30.140174865722656,1.2697887420654297,-32.563228607177734,7.473546981811523,-30.206098556518555,0.5135850310325623,27.19977378845215,4.702221870422363,0.34713223576545715,0.11819474399089813,2899.563720703125,13224.595703125,13.102442741394043,40.46199035644531,14.491320610046387,6.072295665740967,0.4185176193714142,0.14690430462360382,857.7987060546875,306.4717102050781,8.138137817382812,3.6488709449768066,-6.718823275519981e-09,3.722563146624225e-09,0.027078986167907715,0.015026872046291828,0.00013957385090179741,0.0001416715676896274,0.0005468057352118194,0.000514726503752172,0.00811343640089035,0.00459842337295413,0.018030274659395218,0.010230992920696735,6.224884510040283,0.7500699162483215,0.01385977491736412,0.006792916916310787,10.354391098022461,10.073220252990723,0.004774813074618578,0.0019025551155209541,1207.2156982421875,477.160888671875,2.0067858695983887,0.8579043745994568,3325995.0,1917731.0,1.7485804557800293,0.7897230982780457
19,0,53.0,0.9760909676551819,0.42984697222709656,0.04337897151708603,5.004702091217041,19.675153732299805,11.413493156433105,-27.645801544189453,0.9450798034667969,-30.14982032775879,7.7012038230896,-27.83856201171875,0.3887472152709961,26.70570945739746,5.102772235870361,0.3140900433063507,0.11735961586236954,1895.5753173828125,9298.4462890625,10.978900909423828,33.46185302734375,19.653078079223633,9.544429779052734,0.44996532797813416,0.15866795182228088,1278.3658447265625,426.1802062988281,10.441441535949707,4.491605758666992,-5.529241953183828e-09,3.0051201527214744e-09,0.022653192281723022,0.012352035380899906,0.00036015757359564304,0.00033161789178848267,0.0003358663525432348,0.0003143266658298671,0.007217437494546175,0.004263880662620068,0.014596850611269474,0.007952586747705936,6.414640426635742,0.6938778758049011,0.013833165168762207,0.006880907341837883,7.418478965759277,7.294402122497559,0.004362447652965784,0.0017520685214549303,1537.1318359375,680.93017578125,1.4786343574523926,0.7375152707099915,3187278.75,1538531.25,1.5562468767166138,0.695243775844574
20,0,57.0,0.9386740922927856,0.40672391653060913,0.05305691435933113,5.46036958694458,20.8411808013916,12.241416931152344,-21.82090950012207,3.142210006713867,-24.65875816345215,8.039111137390137,-22.129575729370117,1.1500053405761719,25.030344009399414,4.438902854919434,0.32846057415008545,0.07730771601200104,45.46328353881836,192.7127227783203,3.0916504859924316,4.9165778160095215,17.348447799682617,5.630035400390625,0.546585202217102,0.1371012032032013,1396.4381103515625,309.2092590332031,7.661585330963135,3.1055824756622314,-5.246541423531426e-09,3.1602427341681505e-09,0.021691935136914253,0.013034828007221222,0.00010690915223676711,6.370471965055913e-05,4.585546412272379e-05,4.2548661440378055e-05,0.008772574365139008,0.004966755397617817,0.012751538306474686,0.008060540072619915,5.591087341308594,0.7568163275718689,0.006786572281271219,0.005885551683604717,11.779287338256836,11.417386054992676,0.004185871221125126,0.0019082330400124192,1538.702392578125,543.2260131835938,2.103815793991089,1.0461900234222412,3205277.5,1603002.25,1.701275110244751,0.8003096580505371
21,0,57.0,0.937338650226593,0.4334522783756256,0.039519019424915314,5.434255123138428,23.286378860473633,13.308341026306152,-19.551937103271484,2.959798812866211,-22.485023498535156,8.152928352355957,-19.873172760009766,1.0898467302322388,23.682823181152344,4.774693012237549,0.292038232088089,0.0738844946026802,46.59226608276367,224.0577850341797,2.7198333740234375,5.022435188293457,28.363250732421875,9.662747383117676,0.5473459959030151,0.1338581144809723,1862.7154541015625,429.4192810058594,8.420731544494629,3.424243927001953,-4.231731409731765e-09,2.5345883170047045e-09,0.018083641305565834,0.010763373225927353,0.00038592389319092035,0.00024750118609517813,3.175566962454468e-05,2.927505374827888e-05,0.008567593060433865,0.004798064474016428,0.009105492383241653,0.005863117519766092,5.783575057983398,0.7041624784469604,0.007146306335926056,0.0054586841724812984,8.508930206298828,9.59826946258545,0.003822500351816416,0.0017409960273653269,2254.6162109375,824.6661987304688,1.6072945594787598,0.9074998497962952,3189137.25,1155069.0,1.4326536655426025,0.6792826652526855
22,0,58.0,0.9424794912338257,0.4438183307647705,0.033751312643289566,5.302353858947754,28.805784225463867,16.859905242919922,-25.13518714904785,2.2200050354003906,-27.00739097595215,6.912038326263428,-25.26049041748047,0.8097239136695862,13.491253852844238,8.033623695373535,0.26398128271102905,0.07550056278705597,116.33552551269531,724.2772216796875,1.9218426942825317,8.407291412353516,19.726320266723633,6.642390727996826,0.6666266918182373,0.1862642616033554,1952.5968017578125,470.37152099609375,8.264368057250977,3.0792577266693115,-3.7856007217840215e-09,2.1704851249637613e-09,0.01690046116709709,0.009714738465845585,0.0004800745227839798,0.00025898791500367224,9.78227544692345e-05,8.531832281732932e-05,0.0157779473811388,0.00920181069523096,0.0005033702473156154,0.00033283818629570305,5.905320167541504,0.5457186102867126,0.008648065850138664,0.006277770269662142,9.259785652160645,3.639504909515381,0.003751639509573579,0.0015535284765064716,2080.391357421875,717.97900390625,2.0384316444396973,0.366539865732193,3120516.0,1369195.25,4.937319755554199,2.6515562534332275
23,0,58.0,0.9469395279884338,0.45765694975852966,0.033791448920965195,5.305633544921875,28.284292221069336,15.873284339904785,-20.955568313598633,2.0598487854003906,-22.76432228088379,6.68520450592041,-21.061481475830078,0.7677652835845947,10.350455284118652,8.122200965881348,0.24150465428829193,0.07162033766508102,52.7525634765625,374.6736145019531,1.1679260730743408,5.758010387420654,38.97451400756836,11.705384254455566,0.6745304465293884,0.1680016815662384,2418.5400390625,606.5698852539062,8.739463806152344,3.205770254135132,-2.797058584746992e-09,1.5829150212809395e-09,0.013122186996042728,0.007411375641822815,0.0011189403012394905,0.000716890674084425,4.031080243294127e-05,3.552640919224359e-05,0.010547284036874771,0.005888744257390499,0.0013973611639812589,0.0009048603824339807,5.944989204406738,0.5203635096549988,0.00840702373534441,0.006559079047292471,7.823093891143799,3.0886080265045166,0.0033045096788555384,0.0013719877460971475,2603.2919921875,869.59814453125,1.560180425643921,0.392927348613739,2946079.0,1434273.375,5.278318405151367,2.591923713684082
